opportunity_id,account_id,account,seller_id,sales_agent,manager,regional_office,product_id,product,product_series,account_sector,account_country,deal_stage,engage_date,close_date,close_value,close_quarter,close_month,close_week_start,sales_cycle_days,purchase_type_observed
XJ8UTM6B,A073,Umbrella Corporation,S007,Corliss Cosme,Cara Losch,East,P005,GTX Pro,GTX,finance,United States,Won,2017-05-29,2017-06-11,5081,2017-Q2,2017-06,2017-06-05,13,Repeat observed purchase
XJ9RQU4K,A038,Isdom,S020,Lajuana Vencill,Dustin Brinkmann,Central,P006,MG Advanced,MG,medical,United States,Won,2017-03-22,2017-06-14,3430,2017-Q2,2017-06,2017-06-12,84,Repeat observed purchase
XJI41C0L,A063,Singletechno,S032,Vicki Laflamme,Celia Rouche,West,P005,GTX Pro,GTX,retail,United States,Won,2017-04-22,2017-04-28,4869,2017-Q2,2017-04,2017-04-24,6,Repeat observed purchase
XK668R7C,A018,Dontechi,S009,Darcel Schlecht,Melvin Marxen,Central,P002,GTX Basic,GTX,software,United States,Lost,2016-12-03,2017-03-12,0,2017-Q1,2017-03,2017-03-06,99,
XKMZVSN4,A064,Sonron,S016,James Ascencio,Summer Sewald,West,P004,GTX Plus Pro,GTX,telecommunications,United States,Won,2016-11-17,2017-03-05,4667,2017-Q1,2017-03,2017-02-27,108,Repeat observed purchase
XKYHE3OH,A073,Umbrella Corporation,S030,Rosie Papadopoulos,Cara Losch,East,P003,GTX Plus Basic,GTX,finance,United States,Won,2017-09-01,2017-11-16,975,2017-Q4,2017-11,2017-11-13,76,Repeat observed purchase
XKYQ16FS,A049,Nam-zim,S019,Kary Hendrixson,Summer Sewald,West,P007,MG Special,MG,services,Brazil,Lost,2017-10-18,2017-11-05,0,2017-Q4,2017-11,2017-10-30,18,
XLKL4EI0,A002,Betasoloin,S034,Wilburn Farren,Cara Losch,East,P002,GTX Basic,GTX,medical,United States,Lost,2017-03-29,2017-04-10,0,2017-Q2,2017-04,2017-04-10,12,
XM4VD3NN,,,S021,Markita Hansen,Celia Rouche,West,P003,GTX Plus Basic,GTX,,,Engaging,2017-04-04,,,,,,,
XMCRTC2K,A032,Green-Plus,S032,Vicki Laflamme,Celia Rouche,West,P004,GTX Plus Pro,GTX,services,United States,Won,2017-09-05,2017-11-07,5532,2017-Q4,2017-11,2017-11-06,63,Repeat observed purchase
XMEYATKB,A081,Zencorporation,S005,Cassey Cress,Rocco Neubert,East,P004,GTX Plus Pro,GTX,technology,China,Lost,2017-04-14,2017-04-19,0,2017-Q2,2017-04,2017-04-17,5,
XMH4CH4Q,A065,Stanredtax,S017,Jonathan Berthelot,Melvin Marxen,Central,P002,GTX Basic,GTX,finance,United States,Won,2017-02-12,2017-05-21,518,2017-Q2,2017-05,2017-05-15,98,Repeat observed purchase
XMRZQ8PR,A060,Scotfind,S035,Zane Levy,Summer Sewald,West,P005,GTX Pro,GTX,software,United States,Won,2017-09-14,2017-09-25,4050,2017-Q3,2017-09,2017-09-25,11,Repeat observed purchase
XMVJ5X59,A055,Plussunin,S013,Garret Kinder,Cara Losch,East,P006,MG Advanced,MG,retail,United States,Won,2017-08-09,2017-11-07,2715,2017-Q4,2017-11,2017-11-06,90,Repeat observed purchase
XN43RX9C,A069,Sunnamplex,S021,Markita Hansen,Celia Rouche,West,P006,MG Advanced,MG,marketing,Poland,Won,2017-07-31,2017-08-10,3187,2017-Q3,2017-08,2017-08-07,10,Repeat observed purchase
XN63KZRZ,A053,Plexzap,S018,Kami Bicknell,Summer Sewald,West,P004,GTX Plus Pro,GTX,retail,United States,Won,2017-06-19,2017-09-29,5033,2017-Q3,2017-09,2017-09-25,102,Repeat observed purchase
XN7EV14M,A044,Konmatfix,S006,Cecily Lampkin,Dustin Brinkmann,Central,P002,GTX Basic,GTX,marketing,United States,Won,2017-03-18,2017-05-09,538,2017-Q2,2017-05,2017-05-08,52,Repeat observed purchase
XNC9UMYH,A021,Faxquote,S021,Markita Hansen,Celia Rouche,West,P003,GTX Plus Basic,GTX,telecommunications,United States,Won,2017-06-05,2017-08-30,1169,2017-Q3,2017-08,2017-08-28,86,Repeat observed purchase
XNHGOHPW,A043,Konex,S002,Boris Faz,Rocco Neubert,East,P006,MG Advanced,MG,technology,United States,Won,2017-04-12,2017-04-22,3223,2017-Q2,2017-04,2017-04-17,10,Repeat observed purchase
XNHTLVT1,,,S014,Gladys Colclough,Melvin Marxen,Central,P007,MG Special,MG,,,Engaging,2017-07-22,,,,,,,
XNKIZY9J,,,S007,Corliss Cosme,Cara Losch,East,P006,MG Advanced,MG,,,Engaging,2017-08-18,,,,,,,
XNO6DQPU,A048,Mathtouch,S030,Rosie Papadopoulos,Cara Losch,East,P007,MG Special,MG,marketing,Jordan,Won,2017-04-28,2017-05-03,64,2017-Q2,2017-05,2017-05-01,5,Repeat observed purchase
XNOQAL9G,A003,Betatech,S001,Anna Snelling,Dustin Brinkmann,Central,P007,MG Special,MG,medical,Kenya,Lost,2017-08-06,2017-11-29,0,2017-Q4,2017-11,2017-11-27,115,
XO3XXR9X,A014,Dalttechnology,S023,Maureen Marcano,Summer Sewald,West,P005,GTX Pro,GTX,software,United States,Won,2017-03-09,2017-06-09,4342,2017-Q2,2017-06,2017-06-05,92,Repeat observed purchase
XO4ZYI3G,A076,Xx-holding,S016,James Ascencio,Summer Sewald,West,P004,GTX Plus Pro,GTX,finance,United States,Won,2017-10-19,2017-10-26,5569,2017-Q4,2017-10,2017-10-23,7,Repeat observed purchase
XO7D3NYR,A012,Condax,S032,Vicki Laflamme,Celia Rouche,West,P002,GTX Basic,GTX,medical,United States,Won,2017-09-07,2017-11-03,499,2017-Q4,2017-11,2017-10-30,57,Repeat observed purchase
XO8TRDKK,A001,Acme Corporation,S013,Garret Kinder,Cara Losch,East,P007,MG Special,MG,technology,United States,Won,2017-09-02,2017-09-17,57,2017-Q3,2017-09,2017-09-11,15,Repeat observed purchase
XOE5EU8U,A052,Opentech,S008,Daniell Hammack,Rocco Neubert,East,P003,GTX Plus Basic,GTX,finance,United States,Lost,2017-05-09,2017-08-17,0,2017-Q3,2017-08,2017-08-14,100,
XORHQFNJ,A024,Funholding,S006,Cecily Lampkin,Dustin Brinkmann,Central,P006,MG Advanced,MG,finance,United States,Lost,2017-07-17,2017-08-05,0,2017-Q3,2017-08,2017-07-31,19,
XOVYPE58,A002,Betasoloin,S030,Rosie Papadopoulos,Cara Losch,East,P005,GTX Pro,GTX,medical,United States,Engaging,2017-04-19,,,,,,,
XP1PQSPC,A041,Kan-code,S021,Markita Hansen,Celia Rouche,West,P003,GTX Plus Basic,GTX,software,United States,Won,2017-08-28,2017-09-27,1081,2017-Q3,2017-09,2017-09-25,30,Repeat observed purchase
XP7YG96H,A017,Donquadtech,S007,Corliss Cosme,Cara Losch,East,P003,GTX Plus Basic,GTX,technology,United States,Won,2017-07-19,2017-07-30,955,2017-Q3,2017-07,2017-07-24,11,Repeat observed purchase
XPCDFUDY,A035,Hottechi,S020,Lajuana Vencill,Dustin Brinkmann,Central,P002,GTX Basic,GTX,technology,Korea,Lost,2017-05-07,2017-08-03,0,2017-Q3,2017-08,2017-07-31,88,
XPDLW6F0,A041,Kan-code,S035,Zane Levy,Summer Sewald,West,P005,GTX Pro,GTX,software,United States,Won,2017-04-22,2017-04-29,5456,2017-Q2,2017-04,2017-04-24,7,Repeat observed purchase
XPJQBSLV,A030,Golddex,S016,James Ascencio,Summer Sewald,West,P007,MG Special,MG,finance,United States,Won,2017-04-26,2017-04-28,49,2017-Q2,2017-04,2017-04-24,2,Repeat observed purchase
XPP2Q5WQ,A028,Globex Corporation,S009,Darcel Schlecht,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,technology,Norway,Lost,2017-03-12,2017-05-02,0,2017-Q2,2017-05,2017-05-01,51,
XQ0N9T87,,,S015,Hayden Neloms,Celia Rouche,West,P006,MG Advanced,MG,,,Engaging,2017-04-10,,,,,,,
XQ4FN1KA,A030,Golddex,S019,Kary Hendrixson,Summer Sewald,West,P005,GTX Pro,GTX,finance,United States,Lost,2017-06-17,2017-09-06,0,2017-Q3,2017-09,2017-09-04,81,
XQ6FMG3L,A046,Lexiqvolax,S032,Vicki Laflamme,Celia Rouche,West,P002,GTX Basic,GTX,medical,United States,Lost,2017-09-29,2017-10-06,0,2017-Q4,2017-10,2017-10-02,7,
XQQ3JS90,A056,Rangreen,S017,Jonathan Berthelot,Melvin Marxen,Central,P005,GTX Pro,GTX,technology,Panama,Won,2017-07-30,2017-07-31,5741,2017-Q3,2017-07,2017-07-31,1,Repeat observed purchase
XQY4Z4KI,,,S030,Rosie Papadopoulos,Cara Losch,East,P007,MG Special,MG,,,Engaging,2017-06-06,,,,,,,
XR3BL1JL,A031,Goodsilron,S029,Rosalina Dieter,Celia Rouche,West,P007,MG Special,MG,marketing,United States,Won,2017-05-16,2017-08-20,54,2017-Q3,2017-08,2017-08-14,96,Repeat observed purchase
XR4PPDOB,A012,Condax,S020,Lajuana Vencill,Dustin Brinkmann,Central,P002,GTX Basic,GTX,medical,United States,Won,2017-09-27,2017-12-18,507,2017-Q4,2017-12,2017-12-18,82,Repeat observed purchase
XR57MBVC,A023,Finjob,S016,James Ascencio,Summer Sewald,West,P006,MG Advanced,MG,employment,United States,Won,2017-03-27,2017-05-01,3492,2017-Q2,2017-05,2017-05-01,35,Repeat observed purchase
XRDF1NAB,,,S035,Zane Levy,Summer Sewald,West,P005,GTX Pro,GTX,,,Engaging,2017-03-01,,,,,,,
XRJ54GNR,,,S001,Anna Snelling,Dustin Brinkmann,Central,P002,GTX Basic,GTX,,,Prospecting,,,,,,,,
XRJTRP20,A020,Fasehatice,S023,Maureen Marcano,Summer Sewald,West,P005,GTX Pro,GTX,retail,United States,Won,2017-10-12,2017-10-17,4505,2017-Q4,2017-10,2017-10-16,5,Repeat observed purchase
XRMOUF1R,A012,Condax,S002,Boris Faz,Rocco Neubert,East,P006,MG Advanced,MG,medical,United States,Won,2017-10-31,2017-11-07,4172,2017-Q4,2017-11,2017-11-06,7,Repeat observed purchase
XRN54MBM,A058,Ron-tech,S027,Niesha Huffines,Melvin Marxen,Central,P002,GTX Basic,GTX,medical,United States,Won,2016-11-17,2017-03-05,487,2017-Q1,2017-03,2017-02-27,108,Repeat observed purchase
XRO7PMA2,,,S005,Cassey Cress,Rocco Neubert,East,P003,GTX Plus Basic,GTX,,,Engaging,2017-05-17,,,,,,,
XRRMX8K6,A066,Statholdings,S022,Marty Freudenburg,Melvin Marxen,Central,P002,GTX Basic,GTX,employment,United States,Lost,2017-10-01,2017-10-12,0,2017-Q4,2017-10,2017-10-09,11,
XRWMLGOG,,,S016,James Ascencio,Summer Sewald,West,P006,MG Advanced,MG,,,Engaging,2017-07-18,,,,,,,
XRZNF1LQ,,,S019,Kary Hendrixson,Summer Sewald,West,P005,GTX Pro,GTX,,,Engaging,2017-08-31,,,,,,,
XRZVJPD5,,,S023,Maureen Marcano,Summer Sewald,West,P003,GTX Plus Basic,GTX,,,Engaging,2017-02-27,,,,,,,
XS7B6QT7,,,S020,Lajuana Vencill,Dustin Brinkmann,Central,P007,MG Special,MG,,,Prospecting,,,,,,,,
XS7CNY5H,A036,Initech,S028,Reed Clapper,Rocco Neubert,East,P003,GTX Plus Basic,GTX,telecommunications,United States,Lost,2017-09-12,2017-09-20,0,2017-Q3,2017-09,2017-09-18,8,
XS7L2AQE,A081,Zencorporation,S025,Moses Frase,Dustin Brinkmann,Central,P002,GTX Basic,GTX,technology,China,Prospecting,,,,,,,,
XSB7IN6X,A066,Statholdings,S001,Anna Snelling,Dustin Brinkmann,Central,P003,GTX Plus Basic,GTX,employment,United States,Won,2017-05-09,2017-08-31,996,2017-Q3,2017-08,2017-08-28,114,Repeat observed purchase
XSEG5T4H,A082,Zoomit,S021,Markita Hansen,Celia Rouche,West,P003,GTX Plus Basic,GTX,entertainment,United States,Engaging,2017-11-03,,,,,,,
XSQOEHEA,A046,Lexiqvolax,S015,Hayden Neloms,Celia Rouche,West,P006,MG Advanced,MG,medical,United States,Lost,2017-10-10,2017-10-15,0,2017-Q4,2017-10,2017-10-09,5,
XSSK506P,A024,Funholding,S031,Versie Hillebrand,Dustin Brinkmann,Central,P007,MG Special,MG,finance,United States,Lost,2017-10-02,2017-10-04,0,2017-Q4,2017-10,2017-10-02,2,
XSTGL252,A071,Toughzap,S005,Cassey Cress,Rocco Neubert,East,P005,GTX Pro,GTX,retail,United States,Engaging,2017-10-15,,,,,,,
XSWTUMGY,A020,Fasehatice,S023,Maureen Marcano,Summer Sewald,West,P002,GTX Basic,GTX,retail,United States,Lost,2017-05-15,2017-08-13,0,2017-Q3,2017-08,2017-08-07,90,
XT8HCGAD,A008,Bubba Gump,S029,Rosalina Dieter,Celia Rouche,West,P007,MG Special,MG,software,United States,Engaging,2017-09-10,,,,,,,
XT9QCG8T,A082,Zoomit,S027,Niesha Huffines,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,entertainment,United States,Prospecting,,,,,,,,
XT9YNOV2,A001,Acme Corporation,S010,Donn Cantrell,Rocco Neubert,East,P004,GTX Plus Pro,GTX,technology,United States,Won,2017-02-09,2017-06-11,5724,2017-Q2,2017-06,2017-06-05,122,Repeat observed purchase
XTAPYDDI,A024,Funholding,S014,Gladys Colclough,Melvin Marxen,Central,P005,GTX Pro,GTX,finance,United States,Won,2017-07-09,2017-07-11,4440,2017-Q3,2017-07,2017-07-10,2,Repeat observed purchase
XTBADYHW,A071,Toughzap,S025,Moses Frase,Dustin Brinkmann,Central,P007,MG Special,MG,retail,United States,Lost,2017-07-06,2017-07-17,0,2017-Q3,2017-07,2017-07-17,11,
XTCCGBYM,A025,Ganjaflex,S005,Cassey Cress,Rocco Neubert,East,P005,GTX Pro,GTX,retail,Japan,Won,2017-08-12,2017-11-10,4161,2017-Q4,2017-11,2017-11-06,90,Repeat observed purchase
XTE9XJTS,A081,Zencorporation,S019,Kary Hendrixson,Summer Sewald,West,P007,MG Special,MG,technology,China,Engaging,2017-06-04,,,,,,,
XTKIX6I4,A064,Sonron,S032,Vicki Laflamme,Celia Rouche,West,P006,MG Advanced,MG,telecommunications,United States,Won,2017-02-09,2017-06-13,3426,2017-Q2,2017-06,2017-06-12,124,Repeat observed purchase
XTXMQMRC,,,S009,Darcel Schlecht,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,,,Prospecting,,,,,,,,
XU836DFA,,,S018,Kami Bicknell,Summer Sewald,West,P002,GTX Basic,GTX,,,Engaging,2017-06-18,,,,,,,
XUEHL04Z,A043,Konex,S002,Boris Faz,Rocco Neubert,East,P003,GTX Plus Basic,GTX,technology,United States,Lost,2017-10-02,2017-10-04,0,2017-Q4,2017-10,2017-10-02,2,
XUGTSB00,A058,Ron-tech,S027,Niesha Huffines,Melvin Marxen,Central,P006,MG Advanced,MG,medical,United States,Won,2017-03-06,2017-03-19,3167,2017-Q1,2017-03,2017-03-13,13,Repeat observed purchase
XULGG5K8,A043,Konex,S019,Kary Hendrixson,Summer Sewald,West,P002,GTX Basic,GTX,technology,United States,Lost,2017-10-11,2017-10-13,0,2017-Q4,2017-10,2017-10-09,2,
XUP62FUM,A057,Rantouch,S016,James Ascencio,Summer Sewald,West,P004,GTX Plus Pro,GTX,telecommunications,United States,Won,2017-06-09,2017-08-16,5125,2017-Q3,2017-08,2017-08-14,68,Repeat observed purchase
XUQ7RS1Q,A002,Betasoloin,S008,Daniell Hammack,Rocco Neubert,East,P005,GTX Pro,GTX,medical,United States,Lost,2017-04-09,2017-05-30,0,2017-Q2,2017-05,2017-05-29,51,
XUSUEAV7,A082,Zoomit,S011,Elease Gluck,Celia Rouche,West,P001,GTK 500,GTK,entertainment,United States,Won,2016-11-20,2017-03-09,25897,2017-Q1,2017-03,2017-03-06,109,First observed purchase
XUU1PPTJ,A056,Rangreen,S025,Moses Frase,Dustin Brinkmann,Central,P004,GTX Plus Pro,GTX,technology,Panama,Won,2017-07-31,2017-11-10,5234,2017-Q4,2017-11,2017-11-06,102,Repeat observed purchase
XV03TJV1,A029,Gogozoom,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,telecommunications,United States,Won,2017-07-19,2017-07-26,5401,2017-Q3,2017-07,2017-07-24,7,Repeat observed purchase
XV41LZYE,,,S020,Lajuana Vencill,Dustin Brinkmann,Central,P002,GTX Basic,GTX,,,Engaging,2017-07-28,,,,,,,
XVB2CGL6,,,S023,Maureen Marcano,Summer Sewald,West,P005,GTX Pro,GTX,,,Engaging,2017-07-21,,,,,,,
XVM3UK16,A048,Mathtouch,S008,Daniell Hammack,Rocco Neubert,East,P004,GTX Plus Pro,GTX,marketing,Jordan,Lost,2017-08-31,2017-11-06,0,2017-Q4,2017-11,2017-11-06,67,
XVQ3OA99,,,S017,Jonathan Berthelot,Melvin Marxen,Central,P002,GTX Basic,GTX,,,Prospecting,,,,,,,,
XVYL67FL,A005,Bioplex,S010,Donn Cantrell,Rocco Neubert,East,P002,GTX Basic,GTX,medical,United States,Won,2017-06-26,2017-07-06,541,2017-Q3,2017-07,2017-07-03,10,Repeat observed purchase
XW1ONOVO,A041,Kan-code,S002,Boris Faz,Rocco Neubert,East,P006,MG Advanced,MG,software,United States,Won,2017-07-13,2017-07-23,3420,2017-Q3,2017-07,2017-07-17,10,Repeat observed purchase
XW7J3TI2,A034,Hatfan,S032,Vicki Laflamme,Celia Rouche,West,P006,MG Advanced,MG,services,United States,Lost,2017-06-05,2017-08-14,0,2017-Q3,2017-08,2017-08-14,70,
XW9U35NQ,A061,Scottech,S001,Anna Snelling,Dustin Brinkmann,Central,P003,GTX Plus Basic,GTX,marketing,United States,Lost,2017-04-28,2017-09-06,0,2017-Q3,2017-09,2017-09-04,131,
XWEZ1WNK,A078,Y-corporation,S016,James Ascencio,Summer Sewald,West,P002,GTX Basic,GTX,employment,United States,Won,2017-03-07,2017-03-11,535,2017-Q1,2017-03,2017-03-06,4,Repeat observed purchase
XWN6WWOD,A012,Condax,S017,Jonathan Berthelot,Melvin Marxen,Central,P007,MG Special,MG,medical,United States,Won,2017-05-05,2017-08-01,57,2017-Q3,2017-08,2017-07-31,88,Repeat observed purchase
XWOG5DC0,A019,Donware,S013,Garret Kinder,Cara Losch,East,P002,GTX Basic,GTX,marketing,United States,Lost,2017-08-06,2017-11-08,0,2017-Q4,2017-11,2017-11-06,94,
XWW6KUG0,A044,Konmatfix,S009,Darcel Schlecht,Melvin Marxen,Central,P002,GTX Basic,GTX,marketing,United States,Lost,2017-04-27,2017-04-29,0,2017-Q2,2017-04,2017-04-24,2,
XWZG5VPL,A060,Scotfind,S019,Kary Hendrixson,Summer Sewald,West,P005,GTX Pro,GTX,software,United States,Lost,2017-04-17,2017-04-18,0,2017-Q2,2017-04,2017-04-17,1,
XX84TIMO,A021,Faxquote,S023,Maureen Marcano,Summer Sewald,West,P003,GTX Plus Basic,GTX,telecommunications,United States,Lost,2017-02-26,2017-06-26,0,2017-Q2,2017-06,2017-06-26,120,
XXD7OQOH,,,S021,Markita Hansen,Celia Rouche,West,P007,MG Special,MG,,,Engaging,2017-08-30,,,,,,,
XXUGTDX7,,,S032,Vicki Laflamme,Celia Rouche,West,P007,MG Special,MG,,,Engaging,2017-03-28,,,,,,,
XXXM7BMA,A018,Dontechi,S022,Marty Freudenburg,Melvin Marxen,Central,P006,MG Advanced,MG,software,United States,Won,2017-08-30,2017-11-14,3703,2017-Q4,2017-11,2017-11-13,76,Repeat observed purchase
XY42936P,A023,Finjob,S023,Maureen Marcano,Summer Sewald,West,P003,GTX Plus Basic,GTX,employment,United States,Won,2016-11-17,2017-03-13,1180,2017-Q1,2017-03,2017-03-13,116,Repeat observed purchase
XYBPUC2H,A035,Hottechi,S025,Moses Frase,Dustin Brinkmann,Central,P002,GTX Basic,GTX,technology,Korea,Lost,2017-02-13,2017-05-16,0,2017-Q2,2017-05,2017-05-15,92,
XYLNH45V,A080,Zathunicon,S008,Daniell Hammack,Rocco Neubert,East,P003,GTX Plus Basic,GTX,retail,United States,Engaging,2017-01-31,,,,,,,
XYNTWPN1,A059,Rundofase,S033,Violet Mclelland,Cara Losch,East,P007,MG Special,MG,technology,United States,Engaging,2017-01-08,,,,,,,
XYRO1TLJ,,,S021,Markita Hansen,Celia Rouche,West,P005,GTX Pro,GTX,,,Engaging,2017-06-29,,,,,,,
XYZ39YT2,A003,Betatech,S006,Cecily Lampkin,Dustin Brinkmann,Central,P007,MG Special,MG,medical,Kenya,Lost,2017-04-11,2017-04-19,0,2017-Q2,2017-04,2017-04-17,8,
XZ9YR78K,A035,Hottechi,S014,Gladys Colclough,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,technology,Korea,Won,2017-12-11,2017-12-18,1220,2017-Q4,2017-12,2017-12-18,7,Repeat observed purchase
XZF4GG94,A017,Donquadtech,S008,Daniell Hammack,Rocco Neubert,East,P003,GTX Plus Basic,GTX,technology,United States,Lost,2017-04-28,2017-04-30,0,2017-Q2,2017-04,2017-04-24,2,
XZKZYO55,A041,Kan-code,S008,Daniell Hammack,Rocco Neubert,East,P005,GTX Pro,GTX,software,United States,Won,2017-09-20,2017-12-16,4865,2017-Q4,2017-12,2017-12-11,87,Repeat observed purchase
XZUEXEUH,A003,Betatech,S001,Anna Snelling,Dustin Brinkmann,Central,P002,GTX Basic,GTX,medical,Kenya,Won,2017-11-05,2017-11-09,480,2017-Q4,2017-11,2017-11-06,4,Repeat observed purchase
Y0EKPBLQ,,,S027,Niesha Huffines,Melvin Marxen,Central,P007,MG Special,MG,,,Prospecting,,,,,,,,
Y0M8X7BV,,,S007,Corliss Cosme,Cara Losch,East,P004,GTX Plus Pro,GTX,,,Engaging,2017-08-25,,,,,,,
Y0NYI17R,A014,Dalttechnology,S032,Vicki Laflamme,Celia Rouche,West,P007,MG Special,MG,software,United States,Won,2016-12-09,2017-03-15,55,2017-Q1,2017-03,2017-03-13,96,Repeat observed purchase
Y1FWLR93,A041,Kan-code,S028,Reed Clapper,Rocco Neubert,East,P004,GTX Plus Pro,GTX,software,United States,Won,2017-08-24,2017-09-02,5415,2017-Q3,2017-09,2017-08-28,9,Repeat observed purchase
Y1GEH2EG,A032,Green-Plus,S032,Vicki Laflamme,Celia Rouche,West,P004,GTX Plus Pro,GTX,services,United States,Won,2017-07-07,2017-07-13,4466,2017-Q3,2017-07,2017-07-10,6,Repeat observed purchase
Y1JFDUVB,A011,Codehow,S031,Versie Hillebrand,Dustin Brinkmann,Central,P007,MG Special,MG,software,United States,Won,2017-11-11,2017-12-20,48,2017-Q4,2017-12,2017-12-18,39,Repeat observed purchase
Y23HQJRG,A042,Kinnamplus,S033,Violet Mclelland,Cara Losch,East,P007,MG Special,MG,retail,United States,Won,2017-03-07,2017-05-06,53,2017-Q2,2017-05,2017-05-01,60,Repeat observed purchase
Y25T06D2,A085,dambase,S001,Anna Snelling,Dustin Brinkmann,Central,P003,GTX Plus Basic,GTX,marketing,United States,Won,2017-09-12,2017-12-26,866,2017-Q4,2017-12,2017-12-25,105,Repeat observed purchase
Y28VHZKQ,,,S005,Cassey Cress,Rocco Neubert,East,P006,MG Advanced,MG,,,Engaging,2017-03-13,,,,,,,
Y2A8EUBM,A063,Singletechno,S035,Zane Levy,Summer Sewald,West,P002,GTX Basic,GTX,retail,United States,Lost,2017-05-31,2017-08-20,0,2017-Q3,2017-08,2017-08-14,81,
Y2DLFFN6,A009,Cancity,S014,Gladys Colclough,Melvin Marxen,Central,P006,MG Advanced,MG,retail,United States,Won,2017-09-27,2017-09-30,2800,2017-Q3,2017-09,2017-09-25,3,Repeat observed purchase
Y2EC6KYG,,,S015,Hayden Neloms,Celia Rouche,West,P006,MG Advanced,MG,,,Engaging,2017-05-25,,,,,,,
Y2X0X0WQ,A022,Finhigh,S014,Gladys Colclough,Melvin Marxen,Central,P006,MG Advanced,MG,finance,United States,Won,2017-08-04,2017-12-07,3367,2017-Q4,2017-12,2017-12-04,125,Repeat observed purchase
Y2XXRYMX,A045,Labdrill,S018,Kami Bicknell,Summer Sewald,West,P003,GTX Plus Basic,GTX,medical,United States,Lost,2017-07-10,2017-11-11,0,2017-Q4,2017-11,2017-11-06,124,
Y34MVXP3,A042,Kinnamplus,S030,Rosie Papadopoulos,Cara Losch,East,P006,MG Advanced,MG,retail,United States,Won,2017-03-12,2017-06-27,3443,2017-Q2,2017-06,2017-06-26,107,Repeat observed purchase
Y34O7SKI,A072,Treequote,S031,Versie Hillebrand,Dustin Brinkmann,Central,P006,MG Advanced,MG,telecommunications,United States,Lost,2017-10-24,2017-10-30,0,2017-Q4,2017-10,2017-10-30,6,
Y35ES8UY,A012,Condax,S025,Moses Frase,Dustin Brinkmann,Central,P004,GTX Plus Pro,GTX,medical,United States,Lost,2017-04-09,2017-04-16,0,2017-Q2,2017-04,2017-04-10,7,
Y38ULZPM,A050,Newex,S029,Rosalina Dieter,Celia Rouche,West,P007,MG Special,MG,services,Germany,Won,2017-03-08,2017-05-28,48,2017-Q2,2017-05,2017-05-22,81,Repeat observed purchase
Y3AAS62P,A082,Zoomit,S032,Vicki Laflamme,Celia Rouche,West,P003,GTX Plus Basic,GTX,entertainment,United States,Engaging,2017-09-12,,,,,,,
Y3CYQGPH,,,S029,Rosalina Dieter,Celia Rouche,West,P002,GTX Basic,GTX,,,Engaging,2017-02-22,,,,,,,
Y3EVBV53,A065,Stanredtax,S014,Gladys Colclough,Melvin Marxen,Central,P002,GTX Basic,GTX,finance,United States,Won,2017-11-26,2017-12-07,562,2017-Q4,2017-12,2017-12-04,11,Repeat observed purchase
Y3QBGJLM,A006,Blackzim,S032,Vicki Laflamme,Celia Rouche,West,P007,MG Special,MG,retail,United States,Won,2017-09-22,2017-12-30,54,2017-Q4,2017-12,2017-12-25,99,Repeat observed purchase
Y3TOQUQI,A083,Zotware,S022,Marty Freudenburg,Melvin Marxen,Central,P002,GTX Basic,GTX,software,United States,Engaging,2017-07-25,,,,,,,
Y3ULGUD8,A058,Ron-tech,S006,Cecily Lampkin,Dustin Brinkmann,Central,P003,GTX Plus Basic,GTX,medical,United States,Won,2017-02-16,2017-05-18,1079,2017-Q2,2017-05,2017-05-15,91,Repeat observed purchase
Y40ADYX7,A031,Goodsilron,S015,Hayden Neloms,Celia Rouche,West,P006,MG Advanced,MG,marketing,United States,Won,2017-02-24,2017-03-11,3550,2017-Q1,2017-03,2017-03-06,15,Repeat observed purchase
Y46OEBEH,A080,Zathunicon,S033,Violet Mclelland,Cara Losch,East,P007,MG Special,MG,retail,United States,Won,2017-06-03,2017-06-09,54,2017-Q2,2017-06,2017-06-05,6,Repeat observed purchase
Y4SN1R3L,A013,Conecom,S009,Darcel Schlecht,Melvin Marxen,Central,P006,MG Advanced,MG,technology,United States,Won,2017-10-16,2017-10-17,3490,2017-Q4,2017-10,2017-10-16,1,Repeat observed purchase
